PROBEID,SYMBOL,GENENAME,ENTREZID,logFC,AveExpr,t,P.Value,adj.P.Val,B,pval_under_05
TC1800007015.hg.1,TTR,transthyretin,7276,0.14203858386351,3.41869738279901,1.99650305061182,0.0469733423895152,0.105087048205928,-4.81017655649849,FALSE
TC0600012655.hg.1,PNISR,PNN interacting serine and arginine rich protein,25957,0.147885018233316,7.68639170351638,1.99630899829946,0.0469945930476622,0.105122123836518,-4.81055434358325,FALSE
TC2200007495.hg.1,SREBF2,sterol regulatory element binding transcription factor 2,6721,-0.155407327288444,7.3437491508856,-1.99600466051165,0.0470279374493599,0.105184240417264,-4.81114676628162,FALSE
TC1400010270.hg.1,ANKRD9,ankyrin repeat domain 9,122416,0.255068504845754,4.78439500407221,1.9952866845579,0.0471066809641545,0.105347871392809,-4.81254402893475,FALSE
TC0100006501.hg.1,CPTP,ceramide-1-phosphate transfer protein,80772,-0.181458600290199,5.85921186295145,-1.99520373921364,0.0471157851228061,0.10535574281461,-4.81270541863009,FALSE
TC1500009951.hg.1,GRAMD2A,GRAM domain containing 2A,196996,-0.110898220694947,3.89311848491376,-1.99482007214987,0.0471579161540527,0.105437455103384,-4.81345184873602,FALSE
TC1600009916.hg.1,NPIPB11,nuclear pore complex interacting protein family member B11,728888,0.149046267797322,9.57347789063427,1.99466827333286,0.0471745941998032,0.105462246021269,-4.8137471372786,FALSE
TC0100015206.hg.1,GNAT2,G protein subunit alpha transducin 2,2780,0.0825571585199372,5.0058486569314,1.99433066710997,0.047211704689768,0.105532703871702,-4.81440379201118,FALSE
TC0400008785.hg.1,NOCT,nocturnin,25819,0.174423454851092,4.9447223283865,1.99408861641854,0.0472383266868966,0.105579702792915,-4.81487452200325,FALSE
TC2200007122.hg.1,AP1B1P1,AP1B1 pseudogene 1,23782,-0.106507962558548,6.15969322885747,-1.99377095159559,0.0472732843930661,0.105640002646917,-4.81549221925211,FALSE
TC0100012898.hg.1,NPPB,natriuretic peptide B,4879,-0.135523583397594,5.20659349341924,-1.99373710677448,0.047277010166228,0.105640002646917,-4.81555802467844,FALSE
TC1700008283.hg.1,UTP18,UTP18 small subunit processome component,51096,0.250388379829237,5.50510642372771,1.99369083419049,0.0472821044392327,0.105640002646917,-4.81564799199968,FALSE
TC0500009580.hg.1,SIMC1,SUMO interacting motifs containing 1,375484,0.192238433396065,6.49636782912379,1.99285728874487,0.0473739512626531,0.105832677859232,-4.81726829989572,FALSE
TC0200011268.hg.1,RAMP1,receptor activity modifying protein 1,10267,-0.123239070811222,6.89892605628923,-1.99265897076178,0.0473958257667293,0.105869008869893,-4.81765370861098,FALSE
TC1900011222.hg.1,SNORD88A,"small nucleolar RNA, C/D box 88A",692202,-0.120923935456209,6.01901535038907,-1.99195718834831,0.0474733011044394,0.106029513275287,-4.81901724570069,FALSE
TC0100012320.hg.1,OR2G3,olfactory receptor family 2 subfamily G member 3,81469,-0.162424666846249,4.35891442082127,-1.99187903484743,0.0474819357162277,0.1060362451731,-4.81916906626873,FALSE
TC0400012641.hg.1,PDLIM3,PDZ and LIM domain 3,27295,-0.142981690096252,4.38931481361048,-1.99142354111576,0.0475322863431804,0.106136124292868,-4.82005379118492,FALSE
TC0800009826.hg.1,NUDT18,nudix hydrolase 18,79873,-0.111874138963589,6.0811667252015,-1.99110893626252,0.0475670893677461,0.106201267220343,-4.82066474725065,FALSE
TC0400006731.hg.1,LOC389199,uncharacterized LOC389199,389199,-0.130361812978703,3.72821940001333,-1.99038694645741,0.0476470406703625,0.106367183680873,-4.82206648309773,FALSE
TC1900008359.hg.1,MIR769,microRNA 769,768217,0.167687650288279,3.59899464044725,1.98999879833452,0.0476900701539078,0.106450388648618,-4.82281986530352,FALSE
TC0800007117.hg.1,MIR3622A,microRNA 3622a,100500858,0.101993032707807,3.19967758768013,1.98992224476819,0.0476985606392756,0.106450388648618,-4.82296843635813,FALSE
TC1900007382.hg.1,PGPEP1,pyroglutamyl-peptidase I,54858,-0.129425921224531,6.47303359230521,-1.98989809290739,0.0477012395651129,0.106450388648618,-4.82301530784563,FALSE
TC0X00010462.hg.1,RBM41,RNA binding motif protein 41,55285,0.190894620800165,5.90675205607677,1.98977757384647,0.0477146094482308,0.106467631206425,-4.82324919081252,FALSE
TC0500012425.hg.1,CSNK1A1,casein kinase 1 alpha 1,1452,0.122829566535009,9.40475045330974,1.98927285215294,0.0477706356032435,0.106580039178192,-4.82422852014929,FALSE
TC1400009957.hg.1,NRDE2,"NRDE-2, necessary for RNA interference, domain containing",55051,0.127834499022552,3.52736926671474,1.98914661854959,0.0477846567383832,0.10659132070894,-4.82447341806834,FALSE
TC0600007344.hg.1,PRSS16,serine protease 16,10279,0.147962980041642,3.51446884895845,1.98912559725768,0.0477869919726606,0.10659132070894,-4.82451419870068,FALSE
TC1700009210.hg.1,MILIP,MYC inducible lncRNA inactivating p53,92659,-0.1254364729323,4.79650828154586,-1.98713196399135,0.0480089016815962,0.10707364217106,-4.82837988703064,FALSE
TC1600009966.hg.1,DCTPP1,dCTP pyrophosphatase 1,79077,-0.230841590573685,6.32175071026139,-1.98587824317479,0.0481488980236078,0.107373180864466,-4.83080895045639,FALSE
TC1100013121.hg.1,BET1L,Bet1 golgi vesicular membrane trafficking protein like,51272,-0.26892622230799,6.3617390084147,-1.9855665722483,0.0481837541634573,0.107438211328186,-4.83141257737155,FALSE
TC0100009403.hg.1,CHI3L2,chitinase 3 like 2,1117,-0.4268711605585,5.49228567020209,-1.98535451008752,0.0482074826125328,0.107478417273463,-4.83182323512603,FALSE
TC1100012012.hg.1,CWC15,CWC15 spliceosome associated protein homolog,51503,-0.193733430950919,5.6477355254236,-1.98529190591664,0.0482144895213798,0.107481337505654,-4.8319444598004,FALSE
TC1100013025.hg.1,TTC9C,tetratricopeptide repeat domain 9C,283237,0.158740856229114,7.03374614864364,1.98521665923656,0.0482229125693916,0.107487413579176,-4.83209016011914,FALSE
TC1400007227.hg.1,LGALS3,galectin 3,3958,0.294964287732324,9.32079744607801,1.98502078246998,0.0482448446771308,0.107518789220509,-4.83246941167322,FALSE
TC1900011998.hg.1,NTF4,neurotrophin 4,4909,-0.0964396697064061,4.98413743712807,-1.98498915267542,0.0482483870211402,0.107518789220509,-4.83253064906937,FALSE
TC1700006762.hg.1,SHBG,sex hormone binding globulin,6462,0.113715763843489,3.6030176745683,1.98431142137684,0.0483243416234933,0.107675331176193,-4.83384255513976,FALSE
TC1100012100.hg.1,TRPC6,transient receptor potential cation channel subfamily C member 6,7225,0.184751934415228,3.28009657818301,1.98393668179046,0.0483663827485605,0.107756279751339,-4.83456776425359,FALSE
TC1200011301.hg.1,KRR1,KRR1 small subunit processome component homolog,11103,0.168816729060572,6.36346754073692,1.98388395332016,0.0483723007073547,0.107756739301565,-4.83466979558395,FALSE
TC0900007100.hg.1,NPR2,natriuretic peptide receptor 2,4882,-0.13733344780764,2.7076431732887,-1.98368486765054,0.0483946505247877,0.10779379891389,-4.83505500925134,FALSE
TC1200009464.hg.1,EP400P1,EP400 pseudogene 1,347918,-0.123529982947658,5.16896887654271,-1.98322584924672,0.0484462142460813,0.107895912875289,-4.8359430277742,FALSE
TC0200007199.hg.1,LINC00486,long intergenic non-protein coding RNA 486,285045,-0.100344673457657,5.62189140512937,-1.9829063035408,0.0484821377361461,0.107963174047466,-4.83656110446578,FALSE
TC0500010842.hg.1,PDE4D,phosphodiesterase 4D,5144,0.231460566297266,6.32677911193122,1.98155503659885,0.0486342967667873,0.108289080519095,-4.83917370690645,FALSE
TC1200011608.hg.1,CDK17,cyclin dependent kinase 17,5128,-0.122910325146552,9.1408789781526,-1.98150472653708,0.048639969697806,0.108289080519095,-4.83927094542137,FALSE
TC1900010962.hg.1,MYPOP,"Myb related transcription factor, partner of profilin",339344,-0.13534435132078,4.443689881346,-1.98143676811026,0.0486476335349187,0.108293363335667,-4.83940229062933,FALSE
TC1200007536.hg.1,CCDC65,coiled-coil domain containing 65,85478,-0.30558806052153,4.0025162496401,-1.98131398849307,0.0486614822773328,0.108311411590864,-4.83963957926977,FALSE
TC1900011815.hg.1,ZNF749,zinc finger protein 749,388567,-0.14070311865849,4.5191809047348,-1.98096802865689,0.0487005222109349,0.108385519881031,-4.8403081180506,FALSE
TC0500008053.hg.1,LOC731157,uncharacterized LOC731157,731157,0.144118421397862,2.74494492903742,1.98088228487116,0.0487102020823207,0.108394276065707,-4.8404737933451,FALSE
TC0100013804.hg.1,BMP8B,bone morphogenetic protein 8b,656,0.232968680513267,3.60340355867903,1.98010886532354,0.0487975891863522,0.108575930839689,-4.8419678911397,FALSE
TC0100013275.hg.1,ZNF436,zinc finger protein 436,80818,-0.13919683148194,5.53028084679572,-1.97976121628236,0.0488369124610374,0.108650487211198,-4.84263929813603,FALSE
TC0600007868.hg.1,RNF8,ring finger protein 8,9025,0.182571989029142,6.58813076304082,1.97971081744127,0.0488426153947935,0.108650487211198,-4.84273662284115,FALSE
TC1600008836.hg.1,CTU2,cytosolic thiouridylase subunit 2,348180,-0.107151788508702,5.55772010676896,-1.97934207852681,0.0488843575475099,0.108730522222509,-4.84344861792366,FALSE
TC0600007534.hg.1,PRR3,proline rich 3,80742,-0.154123312974388,6.04004391265991,-1.97924365603496,0.0488955043084862,0.108742494905564,-4.84363863942497,FALSE
TC0500013202.hg.1,LINC01554,long intergenic non-protein coding RNA 1554,202299,0.118316649239413,4.33843986338168,1.97898128608418,0.0489252292968163,0.108795777453293,-4.84414514490288,FALSE
TC0500008864.hg.1,WDR55,WD repeat domain 55,54853,-0.134024731357921,7.28126076341517,-1.9769427461722,0.0491567043174595,0.109297629187176,-4.84807833285156,FALSE
TC0100008884.hg.1,RPF1,ribosome production factor 1 homolog,80135,-0.162120590178974,7.7606027383103,-1.97674210213972,0.0491795372297201,0.109335511357047,-4.84846524607782,FALSE
TC0300013926.hg.1,SUMF1,sulfatase modifying factor 1,285362,0.165797357754171,5.86139111132422,1.9760660859952,0.0492565325060979,0.109487736550181,-4.84976856625063,FALSE
TC0800010599.hg.1,LOC100130298,hCG1816373-like,100130298,-0.174758850101612,3.94354042968104,-1.97603903513996,0.0492596155962015,0.109487736550181,-4.84982070975635,FALSE
TC0300008962.hg.1,FOXL2NB,FOXL2 neighbor,401089,0.153888453201069,3.89914628260878,1.97585208433816,0.0492809275524293,0.109522202756995,-4.85018105913708,FALSE
TC1100007002.hg.1,MIR3159,microRNA 3159,100423016,-0.0605540924359218,10.2220908963758,-1.97572055798011,0.0492959259148761,0.109537457410582,-4.85043455760691,FALSE
TC0200010859.hg.1,SLC4A3,solute carrier family 4 member 3,6508,-0.154442250563069,5.06597682380115,-1.97569006447021,0.0492994037354634,0.109537457410582,-4.85049332720436,FALSE
TC1000012497.hg.1,BORCS7-ASMT,BORCS7-ASMT readthrough (NMD candidate),100528007,0.182045103138783,3.18989160102892,1.97562010888438,0.0493073830347157,0.109542285484332,-4.85062814803685,FALSE
TC1900011473.hg.1,SHISA7,shisa family member 7,729956,0.185889949480917,3.99836400704331,1.97549673678139,0.0493214578046267,0.109560652648309,-4.85086590376691,FALSE
TC1000006675.hg.1,PRKCQ-AS1,PRKCQ antisense RNA 1,439949,-0.256882577594507,7.99802284443324,-1.97541940094436,0.0493302823071586,0.109567354133136,-4.85101493367944,FALSE
TC1100013034.hg.1,CATSPERZ,catsper channel auxiliary subunit zeta,25858,0.129644012166875,2.80545647884765,1.97481965164082,0.0493987627066257,0.10970653999096,-4.85217048786022,FALSE
TC0100017075.hg.1,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,64710,-0.174503823314753,8.27167947241945,-1.97473221000416,0.0494087536408804,0.109715812875335,-4.85233893578078,FALSE
TC0X00007134.hg.1,USP11,ubiquitin specific peptidase 11,8237,-0.227227002703538,8.2553189494616,-1.97447344417046,0.0494383297815285,0.109768568866461,-4.85283738099911,FALSE
TC1000012577.hg.1,LIPA,"lipase A, lysosomal acid type",3988,0.249735578018342,8.95360833982398,1.97442149949196,0.0494442686993446,0.109768836582941,-4.85293743131533,FALSE
TC1900006470.hg.1,BSG,basigin (Ok blood group),682,0.198537881201242,11.1930353697592,1.9742304529548,0.0494661165341518,0.109804418700236,-4.85330538290812,FALSE
TC1900006680.hg.1,ANKRD24,ankyrin repeat domain 24,170961,-0.173606186628347,3.70227279103135,-1.97410406750018,0.0494805742885933,0.109823589944541,-4.85354877966837,FALSE
TC0500009422.hg.1,NPM1,nucleophosmin 1,4869,-0.231897179335043,8.60171012284042,-1.97375228394673,0.0495208350420778,0.109900020456869,-4.85422617512715,FALSE
TC0900011340.hg.1,ASTN2,astrotactin 2,23245,-0.105630841319769,4.83367476980778,-1.9733471331905,0.0495672377907144,0.109990062121809,-4.85500618973917,FALSE
TC1100012713.hg.1,PATE2,prostate and testis expressed 2,399967,0.141543874899078,3.57516768937594,1.97317133475803,0.0495873837582192,0.110021825471312,-4.85534459660158,FALSE
TC1300010008.hg.1,GAS6-AS1,GAS6 antisense RNA 1,650669,-0.164592668471379,4.46459314845703,-1.97262868844371,0.0496496129671854,0.110146942408151,-4.85638899075096,FALSE
TC0900011176.hg.1,C9orf152,chromosome 9 open reading frame 152,401546,0.123441100935672,3.81911108629507,1.97253446972836,0.049660424425277,0.1101579738045,-4.85657029870013,FALSE
TC0600014340.hg.1,CT69,cancer/testis associated transcript 69,101928231,-0.119863763192984,3.65851056333902,-1.97239732793437,0.0496761647931255,0.110179934750424,-4.85683418984763,FALSE
TC0100015786.hg.1,POGZ,pogo transposable element derived with ZNF domain,23126,-0.130056648240078,8.50332780606393,-1.9723117261836,0.0496859918168368,0.110188776491882,-4.8569988975421,FALSE
TC1900007885.hg.1,ARHGAP33,Rho GTPase activating protein 33,115703,0.118740840494516,5.5302380046361,1.97207290649996,0.0497134168286838,0.11023663868006,-4.85745837769778,FALSE
TC1700010765.hg.1,LOC101929767,uncharacterized LOC101929767,101929767,-0.157645958232339,4.1904211801869,-1.97176902024594,0.0497483322668083,0.11030109725533,-4.85804296558044,FALSE
TC1700007057.hg.1,NT5M,"5',3'-nucleotidase, mitochondrial",56953,0.190316424329245,6.50477904407817,1.97032082243822,0.0499150093517787,0.110657645879043,-4.86082767379138,FALSE
TC1700010436.hg.1,PEX12,peroxisomal biogenesis factor 12,5193,-0.207198209347661,5.08541355722598,-1.97007362308037,0.0499435072229202,0.110707814271838,-4.86130281004624,FALSE
TC0100006577.hg.1,RER1,retention in endoplasmic reticulum sorting receptor 1,11079,0.113418374706801,7.25704245484171,1.96988988264484,0.0499646982528768,0.110741775991397,-4.8616559359353,FALSE
TC2100007822.hg.1,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5,11096,0.156186269814411,3.45511239096031,1.96954490370546,0.0500045056224585,0.110816986147457,-4.86231885565334,FALSE
TC0900010322.hg.1,TMEM252,transmembrane protein 252,169693,0.238410208047297,3.93316415087442,1.96928067784973,0.0500350129226976,0.110871570800988,-4.86282652226266,FALSE
TC0600007799.hg.1,FANCE,FA complementation group E,2178,-0.142826917304249,3.52374545435781,-1.96915921150995,0.0500490425926052,0.110889634474702,-4.86305987775697,FALSE
TC2000009463.hg.1,LINC01429,long intergenic non-protein coding RNA 1429,101927678,0.126482577930781,3.11271610596678,1.96902540300557,0.0500645016543372,0.110910860522631,-4.86331692830318,FALSE
TC0100010806.hg.1,XPR1,xenotropic and polytropic retrovirus receptor 1,9213,0.142213155347131,8.28003305579862,1.96826406626204,0.0501525364914532,0.111092844129125,-4.86477915921218,FALSE
TC1700012221.hg.1,SMURF2P1-LRRC37BP1,SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene,107133515,-0.167278694760303,7.10983487240115,-1.96813912347656,0.0501669963296002,0.111111828217215,-4.86501907323545,FALSE
TC1800007675.hg.1,LINC01922,long intergenic non-protein coding RNA 1922,101927606,0.0600883449592331,8.12520356089928,1.96801340000822,0.0501815500660751,0.111131015793705,-4.86526047142548,FALSE
TC0600009082.hg.1,CCDC162P,"coiled-coil domain containing 162, pseudogene",221262,0.134364372833864,2.84634746949415,1.9677967249948,0.05020664070026,0.111173530921491,-4.86567646812619,FALSE
TC1100011163.hg.1,MIR7155,microRNA 7155,102466815,0.167997086299551,3.85138037269262,1.96756659598071,0.0502333008708753,0.111219511117232,-4.86611824671447,FALSE
TC1400008994.hg.1,CLEC14A,C-type lectin domain containing 14A,161198,-0.0880181989424727,3.67896003570327,-1.96688234432554,0.0503126411304569,0.1113767935539,-4.86743150868471,FALSE
TC0500008700.hg.1,SEC24A,"SEC24 homolog A, COPII coat complex component",10802,0.195613714392203,7.48311271007538,1.96685213791277,0.0503161460542718,0.1113767935539,-4.86748947267169,FALSE
TC1700009260.hg.1,FOXK2,forkhead box K2,3607,-0.167122776364942,8.08374617996242,-1.96667100680186,0.050337167457997,0.111410253550278,-4.86783703247482,FALSE
TC1400010623.hg.1,CHURC1-FNTB,CHURC1-FNTB readthrough,100529261,0.158917920308927,6.66008258994522,1.96596834180746,0.0504187862401901,0.111577808939287,-4.86918503361331,FALSE
TC1900008694.hg.1,ZNF610,zinc finger protein 610,162963,0.153856694265957,4.74529608467783,1.9657767055628,0.0504410653010193,0.111614020404531,-4.86955258993359,FALSE
TC0100014889.hg.1,BARHL2,BarH like homeobox 2,343472,-0.0963385186772401,4.72248067690914,-1.96526546753667,0.050500540923036,0.111732520822563,-4.87053296930135,FALSE
TC0500010924.hg.1,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6,11174,0.198029946593544,3.01459956736083,1.9651872795345,0.0505096422483455,0.111739553313472,-4.87068288531714,FALSE
TC0100006516.hg.1,VWA1,von Willebrand factor A domain containing 1,64856,-0.128091681148662,5.24635396757,-1.96504818981268,0.0505258361398539,0.11176227278866,-4.8709495587133,FALSE
TC1300009012.hg.1,THSD1,thrombospondin type 1 domain containing 1,55901,0.154146075083789,2.90400078831486,1.96495651207184,0.0505365123580088,0.111772783370011,-4.8711253202529,FALSE
TC0X00006475.hg.1,MIR6089,microRNA 6089,102464837,-0.120266932426248,5.20137001901811,-1.9644065894607,0.0506005928388743,0.111901393095558,-4.87217944696576,FALSE
TC0700012778.hg.1,KLRG2,killer cell lectin like receptor G2,346689,-0.101443596963199,6.6941836983606,-1.96435348324142,0.0506067847380895,0.111901969159493,-4.87228122921473,FALSE
TC0600014107.hg.1,STK19,serine/threonine kinase 19,8859,0.103895026975349,6.54785907382455,1.96410931530389,0.050635261623791,0.111951815984348,-4.87274916197503,FALSE
TC0700007779.hg.1,LOC641746,glycine cleavage system protein H (aminomethyl carrier) pseudogene,641746,-0.0859418505656207,5.01792210790981,-1.96382444404847,0.0506685027370575,0.112012183341613,-4.87329502889123,FALSE
TC0900011039.hg.1,PPP3R2,"protein phosphatase 3 regulatory subunit B, beta",5535,-0.130522359856161,2.99202196418609,-1.96335092246755,0.0507237978111696,0.112121285237906,-4.87420221557047,FALSE
TC0100014065.hg.1,EFCAB14,EF-hand calcium binding domain 14,9813,-0.167026047856336,8.21395442783038,-1.96261909985987,0.0508093557948381,0.11229724770682,-4.87560384604385,FALSE
TC1600010636.hg.1,AGRP,agouti related neuropeptide,181,-0.133114568664145,4.51445944615642,-1.96244495605519,0.050829732993298,0.112329125295954,-4.87593730210586,FALSE
TC0900010995.hg.1,ALG2,"ALG2 alpha-1,3/1,6-mannosyltransferase",85365,0.197926091193933,6.51963922462635,1.96224858022949,0.0508527199022008,0.112354829674767,-4.8763132943489,FALSE
TC1200010024.hg.1,ARHGDIB,Rho GDP dissociation inhibitor beta,397,0.0823693463114417,10.4656525879287,1.96223688861156,0.0508540887489148,0.112354829674767,-4.87633567863071,FALSE
TC0400006883.hg.1,MIR572,microRNA 572,693157,-0.0905297266982137,7.24255140410892,-1.96219297289254,0.0508592306489194,0.112354829674767,-4.87641975667189,FALSE
TC0800006968.hg.1,FGF17,fibroblast growth factor 17,8822,-0.124733046298568,4.20792001074482,-1.96149283669809,0.0509412657270766,0.112522880131955,-4.87775994342717,FALSE
TC0500010813.hg.1,MIER3,MIER family member 3,166968,0.246115263234131,4.74550963489717,1.9613949411993,0.0509527450388721,0.112535060630223,-4.87794729610873,FALSE
TC1700010191.hg.1,POLDIP2,DNA polymerase delta interacting protein 2,26073,-0.118607546525085,7.23957907078298,-1.96115800545754,0.0509805373525359,0.112583263220525,-4.87840070689485,FALSE
TC0800011881.hg.1,NDRG1,N-myc downstream regulated 1,10397,-0.131700743988445,7.74828716578853,-1.96052475679864,0.0510548794460853,0.112734241061546,-4.8796122592204,FALSE
TC2200008866.hg.1,TCF20,transcription factor 20,6942,-0.158074910627413,7.17390874390731,-1.96037274305788,0.0510727391346385,0.112760479404809,-4.87990304051464,FALSE
TC0200015629.hg.1,MIR4776-2,microRNA 4776-2,100616472,0.102153948803937,4.93490383572794,1.96009522283447,0.0511053578199908,0.112814474275603,-4.88043384202292,FALSE
TC0300013846.hg.1,GXYLT2,glucoside xylosyltransferase 2,727936,0.118079051775927,2.78573174677623,1.9600629290457,0.051109154650354,0.112814474275603,-4.88049560429336,FALSE
TC1000006484.hg.1,ADARB2-AS1,ADARB2 antisense RNA 1,642394,-0.0785534897216884,3.6698442162347,-1.95992038737263,0.0511259163332056,0.112838270653048,-4.88076820522387,FALSE
TC0100014152.hg.1,FAF1,Fas associated factor 1,11124,-0.203599819946651,7.20837565498669,-1.95979469783057,0.0511407001910845,0.112857696783834,-4.88100856169925,FALSE
TC0700013417.hg.1,MYH16,myosin heavy chain 16 (pseudogene),84176,-0.134537201759899,3.15694309999347,-1.9588434796695,0.0512527011874763,0.113090904783789,-4.88282709463464,FALSE
TC0700009585.hg.1,CUL1,cullin 1,8454,-0.195228174227827,7.87423400346594,-1.95879541803493,0.0512583656740263,0.113090904783789,-4.88291895586037,FALSE
TC0500012285.hg.1,FCHSD1,FCH and double SH3 domains 1,89848,0.106631785925183,7.12851847047184,1.95839800199545,0.051305224861086,0.113181053815394,-4.88367846189485,FALSE
TC0800007027.hg.1,SLC25A37,solute carrier family 25 member 37,51312,0.214664624718134,11.2941503965086,1.95821711809974,0.0513265647630086,0.113214891946559,-4.88402410158016,FALSE
TC1300008371.hg.1,CENPJ,centromere protein J,55835,0.213226396405156,4.3217851832108,1.95790712276191,0.0513631540595053,0.113282354978563,-4.88461638026951,FALSE
TC0600011738.hg.1,KCNK17,potassium two pore domain channel subfamily K member 17,89822,-0.126255481076835,5.63614618168338,-1.9577598213987,0.0513805479966155,0.113307471479152,-4.88489778316341,FALSE
TC0500011446.hg.1,LUCAT1,lung cancer associated transcript 1,100505994,0.262385111194629,7.98269854900132,1.95692890841817,0.0514787584804553,0.113509814334701,-4.88648476580281,FALSE
TC0100015352.hg.1,NRAS,"NRAS proto-oncogene, GTPase",4893,0.147420976555219,8.24962593429414,1.95688176047082,0.0514843359091505,0.113509814334701,-4.88657479533732,FALSE
TC2000007479.hg.1,PI3,peptidase inhibitor 3,5266,-0.5116901707814,8.65269086033931,-1.95653172189856,0.0515257600986331,0.11358406346598,-4.88724313217863,FALSE
TC0100010592.hg.1,PRRC2C,proline rich coiled-coil 2C,23215,-0.118815419491877,9.17590595126333,-1.95649545135757,0.0515300540233927,0.11358406346598,-4.88731237774631,FALSE
TC1200009731.hg.1,CD27-AS1,CD27 antisense RNA 1,678655,-0.163680563532546,5.04974509538701,-1.95598298128374,0.0515907555225295,0.113704578701874,-4.88829062227156,FALSE
TC1500009576.hg.1,HSP90AB4P,"heat shock protein 90 alpha family class B member 4, pseudogene",664618,-0.125567285534538,6.89825571848487,-1.95588161223395,0.0516027697008887,0.113717772827586,-4.88848409432851,FALSE
TC1700011181.hg.1,MMD,monocyte to macrophage differentiation associated,23531,0.273258201251479,7.72607710462837,1.95582880897262,0.0516090288340398,0.113718282875846,-4.88858487030875,FALSE
TC1700010692.hg.1,KLHL11,kelch like family member 11,55175,-0.160872290590811,4.38312843198777,-1.95561083399337,0.0516348736710317,0.11376194402402,-4.88900085159296,FALSE
TC0600011248.hg.1,ZKSCAN4,zinc finger with KRAB and SCAN domains 4,387032,-0.155456497964504,4.01423322588834,-1.95548303742894,0.0516500313085375,0.113770309650071,-4.88924471639094,FALSE
TC0700008023.hg.1,CASTOR2,cytosolic arginine sensor for mTORC1 subunit 2,729438,0.204027332742873,7.00679110096505,1.95547713401326,0.0516507315887236,0.113770309650071,-4.88925598107231,FALSE
TC1300008195.hg.1,LINC00417,long intergenic non-protein coding RNA 417,100874164,-0.236877033097981,3.63508923256983,-1.95541123725783,0.0516585489944258,0.113774245310394,-4.88938172060735,FALSE
TC1900009371.hg.1,ARRDC5,arrestin domain containing 5,645432,0.163762888831752,5.40820414108238,1.95506360137587,0.0516998059176139,0.113851819591654,-4.89004498686644,FALSE
TC2200009274.hg.1,APOBEC3G,apolipoprotein B mRNA editing enzyme catalytic subunit 3G,60489,-0.246875896388901,7.88374357890161,-1.95482601361198,0.0517280184436011,0.113893969195727,-4.89049822284739,FALSE
TC1400007098.hg.1,ARF6,ADP ribosylation factor 6,382,0.159568280311317,9.24567768102677,1.95480074342549,0.0517310199320567,0.113893969195727,-4.8905464265565,FALSE
TC1100009779.hg.1,MRPL23-AS1,MRPL23 antisense RNA 1,100133545,-0.114711322772423,4.72547721784438,-1.95375673930893,0.0518551506408199,0.114153940722253,-4.89253737072187,FALSE
TC2200008356.hg.1,TTC28,tetratricopeptide repeat domain 28,23331,-0.121112053670712,4.96389301409108,-1.95336824222598,0.0519014063906994,0.114242437634691,-4.89327798201008,FALSE
TC1400008298.hg.1,MIR668,microRNA 668,768214,-0.135666347129785,5.3265234172622,-1.95307631606109,0.051936186934662,0.114305658272204,-4.89383440142149,FALSE
TC0500007761.hg.1,TMEM171,transmembrane protein 171,134285,-0.20323346847774,2.98464220899737,-1.9527990326247,0.0519692410836321,0.11435213747036,-4.89436283674017,FALSE
TC0500007392.hg.1,LINC01033,long intergenic non-protein coding RNA 1033,104355136,0.126527900542646,2.8585539813405,1.95279746592849,0.0519694278952011,0.11435213747036,-4.89436582227847,FALSE
TC1400007494.hg.1,EIF2S1,eukaryotic translation initiation factor 2 subunit alpha,1965,0.253546821427096,6.84152215246169,1.95267932052626,0.0519835170842375,0.114369799803058,-4.89459095663577,FALSE
TC0100013326.hg.1,RCAN3AS,RCAN3 antisense RNA,100750325,-0.168653539824147,4.10627994798218,-1.95255272809941,0.0519986171733349,0.114389681855426,-4.89483217273882,FALSE
TC0600012954.hg.1,COL10A1,collagen type X alpha 1 chain,1300,0.145993842727759,2.77819973822677,1.95239672471362,0.0520172305123346,0.114417287028763,-4.89512940923432,FALSE
TC1000008646.hg.1,OLMALINC,oligodendrocyte maturation-associated long intergenic non-coding RNA,90271,-0.183276454722863,4.58866935036517,-1.95217918237363,0.0520431956516001,0.114461054926916,-4.89554385874652,FALSE
TC1300010058.hg.1,LINC01232,long intergenic non-protein coding RNA 1232,102725509,-0.104190539670194,3.62918461947335,-1.95201943122036,0.0520622699694089,0.114473926188601,-4.89584817921229,FALSE
TC0400012967.hg.1,MGARP,mitochondria localized glutamic acid rich protein,84709,-0.127229865334745,4.44282430848575,-1.95201613811489,0.0520626632286998,0.114473926188601,-4.89585445221132,FALSE
TC0600011508.hg.1,TAP1,"transporter 1, ATP binding cassette subfamily B member",6890,-0.185042409106114,8.31883255008885,-1.95197772077623,0.0520672511727121,0.114473926188601,-4.89592763220301,FALSE
TC2100007037.hg.1,CBR3,carbonyl reductase 3,874,-0.157983239958391,2.88505006563263,-1.95167532545626,0.052103376246621,0.114525052970062,-4.89650360688515,FALSE
TC0700009726.hg.1,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11,63917,-0.173110721377179,4.89748133734805,-1.95161684213559,0.0521103652771244,0.114525052970062,-4.89661499053196,FALSE
